transaction_id,transaction_date,revenue_amount,transaction_type,quantity,gross_amount,source_system
TX0000351,2024-08-04,8139.99,FEE,45.43,99775.32,IPERFORM
TX0000352,2024-08-08,6405.56,COMMISSION,32.48,97447.76,IPERFORM
TX0000353,2024-08-12,9077.87,TRAIL,85.6,140332.18,IPERFORM
TX0000354,2024-08-16,8125.39,INTEREST,59.53,135365.71,IPERFORM
TX0000355,2024-08-20,10359.53,FEE,7.62,110284.36,IPERFORM
TX0000356,2024-08-24,6662.25,COMMISSION,12.37,149256.79,IPERFORM
TX0000357,2024-08-28,9449.37,TRAIL,71.51,129730.57,IPERFORM
TX0000358,2024-08-01,8770.55,FEE,83.35,86452.21,IPERFORM
TX0000359,2024-08-05,10569.43,COMMISSION,47.51,168563.87,IPERFORM
TX0000360,2024-08-09,7431.93,TRAIL,61.31,130641.35,IPERFORM
TX0000361,2024-08-13,8461.15,INTEREST,67.57,141273.48,IPERFORM
TX0000362,2024-08-17,8502.14,FEE,13.96,171430.03,IPERFORM
TX0000363,2024-08-21,7815.9,COMMISSION,68.71,79646.75,IPERFORM
TX0000364,2024-08-25,9947.87,TRAIL,76.73,156835.25,IPERFORM
TX0000365,2024-08-02,9268.32,FEE,44.44,122097.25,IPERFORM
TX0000366,2024-08-06,7343.38,COMMISSION,85.2,112745.68,IPERFORM
TX0000367,2024-08-10,9129.15,TRAIL,47.77,164767.22,IPERFORM
TX0000368,2024-08-14,8048.59,INTEREST,25.96,145773.18,IPERFORM
TX0000369,2024-08-18,8356.37,FEE,4.82,127883.45,IPERFORM
TX0000370,2024-08-22,7792.53,COMMISSION,97.45,100351.41,IPERFORM
TX0000371,2024-08-26,10866.87,TRAIL,58.34,249501.19,IPERFORM
TX0000372,2024-08-03,8885.46,FEE,46.66,81944.71,IPERFORM
TX0000373,2024-08-07,8185.96,COMMISSION,52.36,81434.96,IPERFORM
TX0000374,2024-08-11,10586.57,TRAIL,63.04,99844.68,IPERFORM
TX0000375,2024-08-15,10760.2,INTEREST,97.48,140485.96,IPERFORM
TX0000376,2024-08-19,6839.17,FEE,22.72,110138.46,IPERFORM
TX0000377,2024-08-23,6734.22,COMMISSION,25.42,90290.12,IPERFORM
TX0000378,2024-08-27,9315.05,TRAIL,31.11,157093.23,IPERFORM
TX0000379,2024-08-04,6656.53,FEE,71.98,111856.54,IPERFORM
TX0000380,2024-08-08,6399.79,COMMISSION,84.05,52504.83,IPERFORM
TX0000381,2024-08-12,9248.25,TRAIL,79.33,210333.04,IPERFORM
TX0000382,2024-08-16,11084.56,INTEREST,85.84,220741.46,IPERFORM
TX0000383,2024-08-20,10631.88,FEE,98.39,198284.4,IPERFORM
TX0000384,2024-08-24,10774.8,COMMISSION,75.59,114192.72,IPERFORM
TX0000385,2024-08-28,6390.0,TRAIL,46.42,142685.26,IPERFORM
TX0000386,2024-08-01,10100.83,FEE,80.95,102917.35,IPERFORM
TX0000387,2024-08-05,9491.52,COMMISSION,41.86,140883.04,IPERFORM
TX0000388,2024-08-09,9023.12,TRAIL,91.36,135628.15,IPERFORM
TX0000389,2024-08-13,11179.42,INTEREST,70.86,148887.05,IPERFORM
TX0000390,2024-08-17,7769.28,FEE,64.16,178080.52,IPERFORM
TX0000391,2024-08-21,8718.46,COMMISSION,27.07,114418.65,IPERFORM
TX0000392,2024-08-25,6350.54,TRAIL,75.12,58888.29,IPERFORM
TX0000393,2024-08-02,7497.93,FEE,12.83,184642.66,IPERFORM
TX0000394,2024-08-06,6968.56,COMMISSION,68.69,145341.36,IPERFORM
TX0000395,2024-08-10,6756.54,TRAIL,61.65,77907.79,IPERFORM
TX0000396,2024-08-14,10104.55,INTEREST,39.29,202739.6,IPERFORM
TX0000397,2024-08-18,6395.28,FEE,96.95,76150.08,IPERFORM
TX0000398,2024-08-22,7794.03,COMMISSION,36.75,84965.62,IPERFORM
TX0000399,2024-08-26,10621.24,TRAIL,17.14,104307.68,IPERFORM
TX0000400,2024-08-03,7231.57,FEE,72.24,115942.8,IPERFORM
TX0000401,2024-08-07,11665.37,COMMISSION,99.38,287537.63,IPERFORM
TX0000402,2024-08-11,6797.77,TRAIL,74.03,101878.98,IPERFORM
TX0000403,2024-08-15,8536.74,INTEREST,81.32,134893.98,IPERFORM
TX0000404,2024-08-19,10650.87,FEE,73.66,221910.99,IPERFORM
TX0000405,2024-08-23,7368.57,COMMISSION,33.02,64627.37,IPERFORM
TX0000406,2024-08-27,10443.2,TRAIL,79.02,251456.97,IPERFORM
TX0000407,2024-08-04,6874.83,FEE,30.09,75788.05,IPERFORM
TX0000408,2024-08-08,8091.54,COMMISSION,78.51,88021.52,IPERFORM
TX0000409,2024-08-12,9111.85,TRAIL,92.82,199421.2,IPERFORM
TX0000410,2024-08-16,8915.09,INTEREST,39.16,196373.53,IPERFORM
TX0000411,2024-08-20,11707.06,FEE,12.12,275728.03,IPERFORM
TX0000412,2024-08-24,10941.31,COMMISSION,98.54,166914.77,IPERFORM
TX0000413,2024-08-28,10708.47,TRAIL,24.17,121517.61,IPERFORM
TX0000414,2024-08-01,7189.03,FEE,63.61,62150.62,IPERFORM
TX0000415,2024-08-05,9957.5,COMMISSION,3.12,230904.13,IPERFORM
TX0000416,2024-08-09,11882.41,TRAIL,19.89,235036.23,IPERFORM
TX0000417,2024-08-13,10019.86,INTEREST,41.71,159721.89,IPERFORM
TX0000418,2024-08-17,9361.05,FEE,35.28,227853.36,IPERFORM
TX0000419,2024-08-21,9417.72,COMMISSION,55.98,127733.88,IPERFORM
TX0000420,2024-08-25,10999.98,TRAIL,6.15,176812.62,IPERFORM
TX0000421,2024-09-02,5494.22,FEE,82.95,122695.59,IPERFORM
TX0000422,2024-09-06,4377.34,COMMISSION,33.35,64996.6,IPERFORM
TX0000423,2024-09-10,4404.37,TRAIL,70.16,101856.36,IPERFORM
TX0000424,2024-09-14,3808.31,INTEREST,27.05,32553.41,IPERFORM
TX0000425,2024-09-18,5397.03,FEE,14.17,116906.23,IPERFORM
TX0000426,2024-09-22,4243.84,COMMISSION,97.51,77082.95,IPERFORM
TX0000427,2024-09-26,4291.93,TRAIL,42.17,79795.86,IPERFORM
TX0000428,2024-09-03,5581.46,FEE,84.25,68213.89,IPERFORM
TX0000429,2024-09-07,5762.89,COMMISSION,78.01,128750.41,IPERFORM
TX0000430,2024-09-11,3990.17,TRAIL,70.18,88069.99,IPERFORM
TX0000431,2024-09-15,4904.29,INTEREST,55.57,74059.33,IPERFORM
TX0000432,2024-09-19,3682.44,FEE,30.67,41538.86,IPERFORM
TX0000433,2024-09-23,4079.93,COMMISSION,78.98,35106.95,IPERFORM
TX0000434,2024-09-27,4757.48,TRAIL,92.08,86836.48,IPERFORM
TX0000435,2024-09-04,4217.11,FEE,86.56,58316.32,IPERFORM
TX0000436,2024-09-08,5174.85,COMMISSION,41.15,43095.42,IPERFORM
TX0000437,2024-09-12,6086.59,TRAIL,37.13,95579.43,IPERFORM
TX0000438,2024-09-16,3576.97,INTEREST,39.83,86760.62,IPERFORM
TX0000439,2024-09-20,3817.69,FEE,2.98,75396.9,IPERFORM
TX0000440,2024-09-24,6097.15,COMMISSION,68.59,124567.34,IPERFORM
TX0000441,2024-09-28,4645.65,TRAIL,92.29,109544.22,IPERFORM
TX0000442,2024-09-01,3844.56,FEE,34.01,93570.5,IPERFORM
TX0000443,2024-09-05,5005.22,COMMISSION,19.45,86494.04,IPERFORM
TX0000444,2024-09-09,5087.95,TRAIL,50.78,103370.01,IPERFORM
TX0000445,2024-09-13,4422.39,INTEREST,94.93,78172.76,IPERFORM
TX0000446,2024-09-17,3513.72,FEE,60.83,52962.07,IPERFORM
TX0000447,2024-09-21,5723.5,COMMISSION,12.66,49409.15,IPERFORM
TX0000448,2024-09-25,5570.11,TRAIL,15.51,49857.6,IPERFORM
TX0000449,2024-09-02,5338.27,FEE,15.79,83697.19,IPERFORM
TX0000450,2024-09-06,6479.92,COMMISSION,52.55,91436.21,IPERFORM
TX0000451,2024-09-10,5181.84,TRAIL,3.16,98828.37,IPERFORM
TX0000452,2024-09-14,5963.41,INTEREST,60.4,61381.57,IPERFORM
TX0000453,2024-09-18,4745.94,FEE,48.02,49623.4,IPERFORM
TX0000454,2024-09-22,6147.38,COMMISSION,58.56,90845.1,IPERFORM
TX0000455,2024-09-26,6259.75,TRAIL,93.86,146479.87,IPERFORM
TX0000456,2024-09-03,4316.45,FEE,38.8,41994.7,IPERFORM
TX0000457,2024-09-07,5980.93,COMMISSION,11.87,128532.1,IPERFORM
TX0000458,2024-09-11,5516.18,TRAIL,81.09,52359.68,IPERFORM
TX0000459,2024-09-15,6055.93,INTEREST,47.81,98186.73,IPERFORM
TX0000460,2024-09-19,3968.94,FEE,59.81,45246.63,IPERFORM
TX0000461,2024-09-23,6279.79,COMMISSION,35.2,114503.03,IPERFORM
TX0000462,2024-09-27,5145.65,TRAIL,71.99,121240.4,IPERFORM
TX0000463,2024-09-04,6869.02,FEE,18.42,91089.31,IPERFORM
TX0000464,2024-09-08,5801.91,COMMISSION,67.26,92528.96,IPERFORM
TX0000465,2024-09-12,5534.25,TRAIL,19.72,62304.64,IPERFORM
TX0000466,2024-09-16,4320.24,INTEREST,10.68,61463.34,IPERFORM
TX0000467,2024-09-20,6684.93,FEE,89.71,155447.71,IPERFORM
TX0000468,2024-09-24,4269.18,COMMISSION,59.28,60141.14,IPERFORM
TX0000469,2024-09-28,5489.49,TRAIL,48.38,135093.35,IPERFORM
TX0000470,2024-09-01,6934.29,FEE,35.35,137815.52,IPERFORM
TX0000471,2024-09-05,5487.24,COMMISSION,33.0,89221.95,IPERFORM
TX0000472,2024-09-09,6065.17,TRAIL,83.8,62905.6,IPERFORM
TX0000473,2024-09-13,6314.2,INTEREST,98.62,157181.83,IPERFORM
TX0000474,2024-09-17,5839.86,FEE,19.11,74654.57,IPERFORM
TX0000475,2024-09-21,4947.14,COMMISSION,36.05,46344.92,IPERFORM
TX0000476,2024-09-25,7230.75,TRAIL,91.66,93955.13,IPERFORM
TX0000477,2024-09-02,6179.97,FEE,5.97,116488.48,IPERFORM
TX0000478,2024-09-06,6410.73,COMMISSION,36.8,106090.74,IPERFORM
TX0000479,2024-09-10,5733.18,TRAIL,89.86,141115.45,IPERFORM
TX0000480,2024-09-14,5361.68,INTEREST,27.18,128111.54,IPERFORM
TX0000481,2024-09-18,7050.71,FEE,90.65,104216.04,IPERFORM
TX0000482,2024-09-22,4267.69,COMMISSION,11.68,86433.28,IPERFORM
TX0000483,2024-09-26,7293.35,TRAIL,40.24,60383.16,IPERFORM
TX0000484,2024-09-03,6774.09,FEE,81.52,70094.24,IPERFORM
TX0000485,2024-09-07,4380.57,COMMISSION,16.7,61564.8,IPERFORM
TX0000486,2024-09-11,5489.7,TRAIL,17.17,47718.54,IPERFORM
TX0000487,2024-09-15,6386.63,INTEREST,5.8,97224.01,IPERFORM
TX0000488,2024-09-19,5846.31,FEE,33.48,50758.77,IPERFORM
TX0000489,2024-09-23,6714.89,COMMISSION,9.45,162278.28,IPERFORM
TX0000490,2024-09-27,6715.68,TRAIL,46.3,108578.45,IPERFORM
TX0000491,2024-09-04,4920.33,FEE,70.93,118166.07,IPERFORM
TX0000492,2024-09-08,4720.27,COMMISSION,74.44,104794.36,IPERFORM
TX0000493,2024-09-12,5128.86,TRAIL,93.47,104714.88,IPERFORM
TX0000494,2024-09-16,4342.21,INTEREST,6.03,84914.35,IPERFORM
TX0000495,2024-09-20,5101.38,FEE,18.08,52160.01,IPERFORM
TX0000496,2024-09-24,6155.95,COMMISSION,56.92,149646.37,IPERFORM
TX0000497,2024-09-28,4217.89,TRAIL,5.08,91673.17,IPERFORM
TX0000498,2024-09-01,5317.56,FEE,21.76,80574.01,IPERFORM
TX0000499,2024-09-05,6806.67,COMMISSION,37.06,88403.48,IPERFORM
TX0000500,2024-09-09,6002.79,TRAIL,57.16,119284.91,IPERFORM
TX0000501,2024-09-13,4252.7,INTEREST,28.69,76692.37,IPERFORM
TX0000502,2024-09-17,5973.79,FEE,22.51,57238.8,IPERFORM
TX0000503,2024-09-21,5382.11,COMMISSION,10.21,121210.78,IPERFORM
TX0000504,2024-09-25,5160.61,TRAIL,66.89,124997.44,IPERFORM
TX0000505,2024-09-02,6416.41,FEE,51.88,58300.56,IPERFORM
TX0000506,2024-09-06,5311.31,COMMISSION,47.62,47181.11,IPERFORM
TX0000507,2024-09-10,3829.85,TRAIL,53.42,90909.16,IPERFORM
TX0000508,2024-09-14,6343.09,INTEREST,64.98,91840.84,IPERFORM
TX0000509,2024-09-18,4487.68,FEE,73.26,56548.98,IPERFORM
TX0000510,2024-09-22,4870.77,COMMISSION,65.66,86241.93,IPERFORM
TX0000511,2024-09-26,6684.53,TRAIL,59.37,72134.84,IPERFORM
TX0000512,2024-09-03,6087.75,FEE,98.22,76912.06,IPERFORM
TX0000513,2024-09-07,6178.3,COMMISSION,72.61,54336.28,IPERFORM
TX0000514,2024-09-11,7232.31,TRAIL,97.01,105820.01,IPERFORM
TX0000515,2024-09-15,5318.39,INTEREST,58.88,72199.41,IPERFORM
TX0000516,2024-09-19,3972.81,FEE,10.93,92142.09,IPERFORM
TX0000517,2024-09-23,4384.03,COMMISSION,12.67,84305.5,IPERFORM
TX0000518,2024-09-27,4045.07,TRAIL,89.21,93512.84,IPERFORM
TX0000519,2024-09-04,4963.88,FEE,27.42,101791.15,IPERFORM
TX0000520,2024-09-08,6747.52,COMMISSION,37.38,159562.42,IPERFORM
TX0000521,2024-09-12,6592.52,TRAIL,2.74,133913.18,IPERFORM
TX0000522,2024-09-16,4408.35,INTEREST,21.55,101735.15,IPERFORM
TX0000523,2024-09-20,6683.77,FEE,1.71,144748.27,IPERFORM
TX0000524,2024-09-24,6508.52,COMMISSION,11.54,79954.83,IPERFORM
TX0000525,2024-09-28,6338.34,TRAIL,45.29,113728.26,IPERFORM
TX0000526,2024-09-01,4417.94,FEE,74.62,63550.88,IPERFORM
TX0000527,2024-09-05,6030.16,COMMISSION,42.38,133212.22,IPERFORM
TX0000528,2024-09-09,6931.66,TRAIL,29.79,154884.25,IPERFORM
TX0000529,2024-09-13,6895.38,INTEREST,72.99,92812.95,IPERFORM
TX0000530,2024-09-17,5309.13,FEE,54.89,89879.52,IPERFORM
TX0000531,2024-09-21,4612.89,COMMISSION,79.92,84301.07,IPERFORM
TX0000532,2024-09-25,7205.98,TRAIL,31.81,114601.33,IPERFORM
TX0000533,2024-09-02,5338.25,FEE,93.32,123096.14,IPERFORM
TX0000534,2024-09-06,4841.7,COMMISSION,86.19,44227.28,IPERFORM
TX0000535,2024-09-10,5178.81,TRAIL,88.1,112503.78,IPERFORM
TX0000536,2024-09-14,4942.14,INTEREST,6.29,83197.0,IPERFORM
TX0000537,2024-09-18,5834.88,FEE,59.96,109422.85,IPERFORM
TX0000538,2024-09-22,6165.53,COMMISSION,78.24,127289.34,IPERFORM
TX0000539,2024-09-26,7303.87,TRAIL,12.66,124344.1,IPERFORM
TX0000540,2024-09-03,4534.32,FEE,10.51,69843.95,IPERFORM
TX0000541,2024-09-07,7227.09,COMMISSION,85.39,76806.44,IPERFORM
TX0000542,2024-09-11,6315.34,TRAIL,68.9,133067.02,IPERFORM
TX0000543,2024-09-15,5365.75,INTEREST,76.56,87818.51,IPERFORM
TX0000544,2024-09-19,6156.52,FEE,21.64,89740.45,IPERFORM
TX0000545,2024-09-23,5090.38,COMMISSION,62.96,62445.66,IPERFORM
TX0000546,2024-09-27,6338.36,TRAIL,31.18,103598.79,IPERFORM
TX0000547,2024-09-04,6135.73,FEE,80.49,138041.27,IPERFORM
TX0000548,2024-09-08,4446.71,COMMISSION,64.78,69237.7,IPERFORM
TX0000549,2024-09-12,5685.19,TRAIL,28.37,108385.27,IPERFORM
TX0000550,2024-09-16,5977.83,INTEREST,43.3,111401.32,IPERFORM
TX0000551,2024-09-20,7013.0,FEE,17.12,117619.01,IPERFORM
TX0000552,2024-09-24,6246.64,COMMISSION,53.67,107774.53,IPERFORM
TX0000553,2024-09-28,7928.1,TRAIL,38.17,152460.04,IPERFORM
TX0000554,2024-09-01,4912.3,FEE,33.63,53835.87,IPERFORM
TX0000555,2024-09-05,5093.91,COMMISSION,18.41,47326.43,IPERFORM
TX0000556,2024-09-09,8139.18,TRAIL,79.49,195457.21,IPERFORM
TX0000557,2024-09-13,4652.86,INTEREST,70.88,58662.66,IPERFORM
TX0000558,2024-09-17,7615.76,FEE,14.92,78375.32,IPERFORM
TX0000559,2024-09-21,5059.72,COMMISSION,59.96,89497.93,IPERFORM
TX0000560,2024-09-25,5711.65,TRAIL,33.13,116487.16,IPERFORM
TX0000561,2024-09-02,5107.19,FEE,11.4,88801.12,IPERFORM
TX0000562,2024-09-06,7169.55,COMMISSION,29.24,91674.62,IPERFORM
TX0000563,2024-09-10,8005.41,TRAIL,87.71,163145.4,IPERFORM
TX0000564,2024-09-14,4876.5,INTEREST,35.5,116658.36,IPERFORM
TX0000565,2024-09-18,5246.3,FEE,30.0,50800.84,IPERFORM
TX0000566,2024-09-22,6378.9,COMMISSION,88.92,137490.43,IPERFORM
TX0000567,2024-09-26,5001.9,TRAIL,49.25,65336.54,IPERFORM
TX0000568,2024-09-03,5458.43,FEE,13.99,88576.49,IPERFORM
TX0000569,2024-09-07,7725.67,COMMISSION,68.49,192502.87,IPERFORM
TX0000570,2024-09-11,7664.9,TRAIL,35.94,84538.58,IPERFORM
TX0000571,2024-09-15,5930.23,INTEREST,72.21,71312.24,IPERFORM
TX0000572,2024-09-19,5272.3,FEE,31.47,105883.36,IPERFORM
TX0000573,2024-09-23,7150.48,COMMISSION,78.73,170845.25,IPERFORM
TX0000574,2024-09-27,5297.67,TRAIL,85.7,59257.19,IPERFORM
TX0000575,2024-09-04,5616.36,FEE,31.45,84268.87,IPERFORM
TX0000576,2024-09-08,7566.97,COMMISSION,74.34,127031.48,IPERFORM
TX0000577,2024-09-12,7249.15,TRAIL,27.26,118592.61,IPERFORM
TX0000578,2024-09-16,6505.62,INTEREST,22.12,87796.31,IPERFORM
TX0000579,2024-09-20,8273.53,FEE,7.37,149674.26,IPERFORM
TX0000580,2024-09-24,5198.31,COMMISSION,45.77,102027.4,IPERFORM
TX0000581,2024-09-28,8164.16,TRAIL,77.39,109379.84,IPERFORM
TX0000582,2024-09-01,8590.42,FEE,19.54,72061.15,IPERFORM
TX0000583,2024-09-05,8826.3,COMMISSION,38.6,108056.92,IPERFORM
TX0000584,2024-09-09,6348.4,TRAIL,65.11,59377.8,IPERFORM
TX0000585,2024-09-13,6449.13,INTEREST,9.71,69923.88,IPERFORM
TX0000586,2024-09-17,5764.33,FEE,76.99,119890.85,IPERFORM
TX0000587,2024-09-21,5195.65,COMMISSION,45.33,49898.34,IPERFORM
TX0000588,2024-09-25,5362.31,TRAIL,66.03,99314.82,IPERFORM
TX0000589,2024-09-02,7181.11,FEE,58.89,140093.5,IPERFORM
TX0000590,2024-09-06,7327.04,COMMISSION,87.77,126203.64,IPERFORM
TX0000591,2024-09-10,7120.43,TRAIL,57.28,62940.61,IPERFORM
TX0000592,2024-09-14,6775.57,INTEREST,7.2,139312.55,IPERFORM
TX0000593,2024-09-18,7155.59,FEE,83.38,70482.94,IPERFORM
TX0000594,2024-09-22,5010.84,COMMISSION,90.51,118505.71,IPERFORM
TX0000595,2024-09-26,9070.89,TRAIL,60.27,175073.77,IPERFORM
TX0000596,2024-09-03,9127.01,FEE,45.45,88105.03,IPERFORM
TX0000597,2024-09-07,6006.87,COMMISSION,73.71,83727.95,IPERFORM
TX0000598,2024-09-11,8271.68,TRAIL,24.36,118973.33,IPERFORM
TX0000599,2024-09-15,6159.94,INTEREST,77.27,107739.49,IPERFORM
TX0000600,2024-09-19,6916.37,FEE,8.14,90404.72,IPERFORM
TX0000601,2024-09-23,5053.61,COMMISSION,63.07,64317.4,IPERFORM
TX0000602,2024-09-27,5199.84,TRAIL,96.56,55013.36,IPERFORM
TX0000603,2024-09-04,9416.19,FEE,69.46,140601.69,IPERFORM
TX0000604,2024-09-08,5924.66,COMMISSION,70.64,125193.81,IPERFORM
TX0000605,2024-09-12,7647.56,TRAIL,20.2,191173.75,IPERFORM
TX0000606,2024-09-16,6056.51,INTEREST,99.36,121865.73,IPERFORM
TX0000607,2024-09-20,7822.51,FEE,82.39,150511.46,IPERFORM
TX0000608,2024-09-24,7166.75,COMMISSION,87.71,83395.69,IPERFORM
TX0000609,2024-09-28,6872.33,TRAIL,14.97,140892.7,IPERFORM
TX0000610,2024-09-01,6294.9,FEE,7.33,88794.4,IPERFORM
TX0000611,2024-09-05,5495.81,COMMISSION,68.57,107564.48,IPERFORM
TX0000612,2024-09-09,5757.77,TRAIL,49.94,95054.24,IPERFORM
TX0000613,2024-09-13,8716.76,INTEREST,82.67,181982.72,IPERFORM
TX0000614,2024-09-17,7932.4,FEE,49.78,72848.09,IPERFORM
TX0000615,2024-09-21,6675.67,COMMISSION,97.01,123851.89,IPERFORM
TX0000616,2024-09-25,9667.21,TRAIL,90.7,77441.61,IPERFORM
TX0000617,2024-09-02,7833.84,FEE,5.32,108990.45,IPERFORM
TX0000618,2024-09-06,6964.4,COMMISSION,59.29,121796.87,IPERFORM
TX0000619,2024-09-10,7877.32,TRAIL,37.01,83622.37,IPERFORM
TX0000620,2024-09-14,9530.25,INTEREST,81.11,222603.22,IPERFORM
TX0000621,2024-09-18,7374.69,FEE,5.17,111742.32,IPERFORM
TX0000622,2024-09-22,6940.21,COMMISSION,12.31,154061.41,IPERFORM
TX0000623,2024-09-26,8813.34,TRAIL,86.35,215121.76,IPERFORM
TX0000624,2024-09-03,9975.85,FEE,61.35,248102.67,IPERFORM
TX0000625,2024-09-07,8262.65,COMMISSION,92.7,87288.92,IPERFORM
TX0000626,2024-09-11,9041.96,TRAIL,48.71,218472.73,IPERFORM
TX0000627,2024-09-15,9353.36,INTEREST,52.26,230327.24,IPERFORM
TX0000628,2024-09-19,5965.56,FEE,71.11,60660.02,IPERFORM
TX0000629,2024-09-23,7263.47,COMMISSION,87.69,69928.02,IPERFORM
TX0000630,2024-09-27,9490.28,TRAIL,93.03,106579.08,IPERFORM
TX0000631,2024-09-04,9968.47,FEE,25.42,212071.65,IPERFORM
TX0000632,2024-09-08,8288.9,COMMISSION,73.77,194557.1,IPERFORM
TX0000633,2024-09-12,7605.73,TRAIL,99.5,128176.49,IPERFORM
TX0000634,2024-09-16,8668.06,INTEREST,17.85,137652.45,IPERFORM
TX0000635,2024-09-20,6077.16,FEE,62.33,77269.21,IPERFORM
TX0000636,2024-09-24,6661.87,COMMISSION,34.96,152767.14,IPERFORM
TX0000637,2024-09-28,9581.61,TRAIL,99.13,81932.76,IPERFORM
TX0000638,2024-09-01,6830.23,FEE,88.74,56988.18,IPERFORM
TX0000639,2024-09-05,8517.74,COMMISSION,39.19,148765.04,IPERFORM
TX0000640,2024-09-09,8729.29,TRAIL,29.43,120342.66,IPERFORM
TX0000641,2024-09-13,6219.24,INTEREST,44.92,144446.97,IPERFORM
TX0000642,2024-09-17,9772.52,FEE,97.6,174493.23,IPERFORM
TX0000643,2024-09-21,8329.89,COMMISSION,90.92,123179.01,IPERFORM
TX0000644,2024-09-25,9526.42,TRAIL,43.1,172214.49,IPERFORM
TX0000645,2024-09-02,8425.27,FEE,58.19,72796.7,IPERFORM
TX0000646,2024-09-06,8971.53,COMMISSION,14.79,87447.09,IPERFORM
TX0000647,2024-09-10,8565.3,TRAIL,55.82,106266.62,IPERFORM
TX0000648,2024-09-14,6984.81,INTEREST,23.49,61596.44,IPERFORM
TX0000649,2024-09-18,9676.22,FEE,22.71,162182.56,IPERFORM
TX0000650,2024-09-22,7986.35,COMMISSION,21.05,106636.77,IPERFORM
TX0000651,2024-09-26,10546.75,TRAIL,61.11,105683.37,IPERFORM
TX0000652,2024-09-03,8796.12,FEE,38.44,114359.36,IPERFORM
TX0000653,2024-09-07,9225.94,COMMISSION,24.21,206859.86,IPERFORM
TX0000654,2024-09-11,6982.88,TRAIL,12.43,75991.13,IPERFORM
TX0000655,2024-09-15,6598.61,INTEREST,60.66,101544.75,IPERFORM
TX0000656,2024-09-19,6079.54,FEE,50.68,95292.76,IPERFORM
TX0000657,2024-09-23,6022.62,COMMISSION,34.76,65797.58,IPERFORM
TX0000658,2024-09-27,8755.89,TRAIL,38.71,174735.87,IPERFORM
TX0000659,2024-09-04,7851.35,FEE,22.74,164922.35,IPERFORM
TX0000660,2024-09-08,10385.26,COMMISSION,81.24,184655.58,IPERFORM
TX0000661,2024-09-12,6143.93,TRAIL,86.02,144024.86,IPERFORM
TX0000662,2024-09-16,8918.56,INTEREST,59.39,179530.83,IPERFORM
TX0000663,2024-09-20,7633.65,FEE,97.41,69742.48,IPERFORM
TX0000664,2024-09-24,10370.61,COMMISSION,54.37,88960.56,IPERFORM
TX0000665,2024-09-28,8200.65,TRAIL,77.0,110164.07,IPERFORM
TX0000666,2024-09-01,7221.87,FEE,40.88,164297.59,IPERFORM
TX0000667,2024-09-05,7970.88,COMMISSION,38.05,155009.81,IPERFORM
TX0000668,2024-09-09,10421.76,TRAIL,59.46,199212.54,IPERFORM
TX0000669,2024-09-13,6695.2,INTEREST,39.4,94739.04,IPERFORM
TX0000670,2024-09-17,8463.34,FEE,42.07,134116.36,IPERFORM
TX0000671,2024-09-21,10000.15,COMMISSION,50.94,221643.86,IPERFORM
TX0000672,2024-09-25,8215.63,TRAIL,48.34,176936.58,IPERFORM
TX0000673,2024-09-02,9144.07,FEE,18.15,221635.69,IPERFORM
TX0000674,2024-09-06,10527.02,COMMISSION,68.94,240647.32,IPERFORM
TX0000675,2024-09-10,10310.1,TRAIL,23.84,191754.17,IPERFORM
TX0000676,2024-09-14,10692.35,INTEREST,45.24,102187.94,IPERFORM
TX0000677,2024-09-18,8404.03,FEE,90.87,176242.19,IPERFORM
TX0000678,2024-09-22,6412.51,COMMISSION,7.33,60750.84,IPERFORM
TX0000679,2024-09-26,6780.22,TRAIL,84.55,145961.56,IPERFORM
TX0000680,2024-09-03,11288.87,FEE,21.83,272658.85,IPERFORM
TX0000681,2024-09-07,11208.88,COMMISSION,7.2,101927.74,IPERFORM
TX0000682,2024-09-11,10232.23,TRAIL,81.75,219825.4,IPERFORM
TX0000683,2024-09-15,8342.2,INTEREST,34.81,102666.79,IPERFORM
TX0000684,2024-09-19,7875.38,FEE,43.69,195162.98,IPERFORM
TX0000685,2024-09-23,7515.75,COMMISSION,33.43,132455.96,IPERFORM
TX0000686,2024-09-27,10852.27,TRAIL,58.47,258988.42,IPERFORM
TX0000687,2024-09-04,7320.51,FEE,62.19,149131.17,IPERFORM
TX0000688,2024-09-08,9753.23,COMMISSION,15.75,100997.74,IPERFORM
TX0000689,2024-09-12,7543.23,TRAIL,94.73,180691.43,IPERFORM
TX0000690,2024-09-16,9842.08,INTEREST,44.01,220510.94,IPERFORM
TX0000691,2024-09-20,9695.87,FEE,23.09,105242.11,IPERFORM
TX0000692,2024-09-24,10575.9,COMMISSION,96.98,228241.67,IPERFORM
TX0000693,2024-09-28,7065.64,TRAIL,71.57,72434.48,IPERFORM
TX0000694,2024-09-01,8808.99,FEE,73.87,82778.07,IPERFORM
TX0000695,2024-09-05,10817.0,COMMISSION,81.49,164009.96,IPERFORM
TX0000696,2024-09-09,8634.31,TRAIL,76.9,93321.83,IPERFORM
TX0000697,2024-09-13,7228.92,INTEREST,16.2,61249.0,IPERFORM
TX0000698,2024-09-17,8282.0,FEE,36.81,89517.01,IPERFORM
TX0000699,2024-09-21,9928.78,COMMISSION,12.96,105989.81,IPERFORM
TX0000700,2024-09-25,10579.33,TRAIL,32.59,91068.33,IPERFORM
TX0000701,2024-09-02,11583.37,FEE,91.43,197093.44,IPERFORM
